,Company,Industry,sum,std
798,Shogun,Retail,114.0,
799,ShopX,Retail,56.0,
800,Shopee,Food,0.0,0.0
801,Shopify,Retail,366.0,0.0
802,Side,Real Estate,626.0,0.0
803,Sidecar Health,Healthcare,163.0,
804,Sigfox,Other,277.0,
805,Signicat,Security,8.0,
806,Similarweb,Other,235.0,
807,Simple Feast,Food,173.0,
808,Sinch,Other,1500.0,
809,Skai,Marketing,60.0,
810,Skedulo,HR,114.0,
811,Sketch,Other,20.0,
812,Skillshare,Education,272.0,0.0
813,Skillz,Consumer,574.0,0.0
814,SkipTheDishes,Food,6.0,
815,Slync,Logistics,76.0,
816,Smarsh,Other,0.0,
817,Smava,Finance,376.0,0.0
818,Snagajob,HR,221.0,
819,Snap,Consumer,4900.0,
820,Snapdocs,Real Estate,506.0,0.0
821,Snyk,Security,1698.0,0.0
822,Socure,Finance,646.0,
823,Solarisbank,Finance,385.0,
824,Soluto,Support,18.0,
825,Sonder,Travel,839.0,
826,SonderMind,Healthcare,183.0,
827,SoundCloud,Consumer,542.0,
828,SoundHound,Other,326.0,
829,Sourcegraph,Product,248.0,
830,Spin,Transportation,16.0,0.0
831,Splice,Media,159.0,
832,Splyt,Transportation,34.0,
833,Spora Health,Healthcare,4.0,
834,Spotify,Media,4200.0,0.0
835,Spreetail,Retail,0.0,
836,Spring,Retail,61.0,
837,Springbig,Sales,32.0,
838,Springlane,Food,11.0,
839,Sprinklr,Support,429.0,
840,Starry,Other,260.0,
841,Starship,Transportation,197.0,
842,Stash,Finance,480.0,
843,Stash Financial,Finance,480.0,
844,Stashaway,Finance,61.0,
845,Stedi,Product,75.0,
846,Stint,HR,0.0,
847,Stitch Fix,Retail,79.0,
848,StockX,Retail,1380.0,0.0
849,Stord,Logistics,325.0,
850,StoryBlocks,Media,18.0,
851,Storytel,Media,275.0,
852,Strava,Fitness,151.0,
853,Stream,Product,58.0,
854,StreamElements,Media,111.0,
855,StreetBees,Data,63.0,
856,Stripe,Finance,4600.0,0.0
857,StubHub,Consumer,59.0,
858,Studio,Education,100.0,0.0
859,StudySmarter,Education,64.0,
860,StyleSeat,Consumer,40.0,
861,Subspace,Infrastructure,0.0,
862,Substack,Media,82.0,
863,SumUp,Finance,50.0,
864,SummerBio,Healthcare,7.0,
865,Sundae,Real Estate,135.0,
866,Sunday,Finance,124.0,
867,SundaySky,Marketing,74.0,
868,SuperLearn,Education,0.0,
869,Superhuman,Consumer,108.0,
870,Superpedestrian,Transportation,261.0,
871,Swappie,Retail,169.0,
872,Sweetgreen,Food,478.0,
873,Swiggy,Food,3600.0,
874,Swyft,Logistics,20.0,
875,Swyftx,Crypto,0.0,0.0
876,Symend,Other,148.0,
877,Synapsica,Healthcare,4.0,
878,Synlogic,Healthcare,321.0,
879,Synthego,Healthcare,459.0,
880,Syte,Retail,71.0,
881,TCR2,Healthcare,173.0,
882,TIFIN,Crypto,204.0,
883,Taboola,Marketing,445.0,
884,Talis Biomedical,Healthcare,8.0,
885,Talkdesk,Support,497.0,
886,Talkwalker,Marketing,9.0,
887,Tapas Media,Media,17.0,
888,Tapps Games,Consumer,0.0,
889,TaskUs,Support,279.0,
890,TaxBit,Crypto,235.0,
891,Teachmint,Education,118.0,
892,TealBook,Other,73.0,
893,TechTarget,Marketing,115.0,
894,Teleport,Infrastructure,169.0,
895,Tempo,Fitness,298.0,
896,Tempo Automation,Other,74.0,
897,Tempus Ex,Data,36.0,
898,Tencent,Consumer,12600.0,
899,Terminus,Marketing,312.0,50.91168824543142
900,Tesla,Transportation,20200.0,
901,TextNow,Consumer,1.0,
902,The Grommet,Retail,5.0,
903,The Mom Project,HR,115.0,
904,The Org,HR,39.0,
905,The Predictive Index,HR,71.0,
906,The Wing,Real Estate,117.0,
907,The Zebra,Finance,512.0,0.0
908,Thimble,Finance,28.0,
909,Thinkific,Education,44.0,0.0
910,Thirty Madison,Healthcare,418.0,0.0
911,Thrasio,Retail,3400.0,
912,Thread,Retail,40.0,
913,ThredUp,Retail,305.0,
914,Thumbtack,Consumer,698.0,
915,Tiendanube,Marketing,0.0,
916,Tier Mobility,Transportation,646.0,
917,TikTok,Consumer,0.0,
918,TomTom,Transportation,0.0,
919,Tomo,Finance,110.0,
920,Tomorrow,Finance,29.0,
921,Tonal,Fitness,450.0,
922,Tonkean,Other,83.0,
923,Toppr,Education,112.0,
924,Trade Republic,Finance,1200.0,
925,Transmit Security,Security,583.0,
926,Trax,Retail,2000.0,0.0
927,Tray.io,Data,109.0,
928,Trell,Retail,62.0,
929,Tricida,Healthcare,624.0,
930,Tripwire,Security,29.0,
931,Truck It In,Logistics,17.0,
932,TrueLayer,Finance,271.0,
933,Truepill,Healthcare,1020.0,0.0
934,Truiloo,Security,474.0,
935,Trustly,Finance,28.0,
936,Trybe,Education,40.0,
937,TuSimple,Transportation,648.0,
938,Tufin,Security,21.0,
939,Turnitin,Education,0.0,
940,Turntide,Energy,491.0,
941,Twiga,Food,157.0,
942,Twilio,Other,614.0,
943,TwinStrand,Healthcare,73.0,
944,Twitter,Consumer,18600.0,5091.168824543142
945,Typeform,Marketing,187.0,
946,Ualá,Finance,544.0,
947,Uber,Transportation,24700.0,
948,Uberflip,Marketing,42.0,
949,Udaan,Retail,3000.0,0.0
950,Udacity,Education,235.0,
951,Udayy,Education,2.0,
952,UiPath,Data,4000.0,0.0
953,Ula,Retail,140.0,
954,Una Brands,Retail,55.0,
955,Unacademy,Education,2514.0,0.0
956,Unbounce,Marketing,39.0,
957,Uncapped,Finance,118.0,
958,Unchained Capital,Crypto,33.0,
959,Unico,Other,336.0,
960,Unity,Other,1300.0,
961,Unstoppable Domains,Crypto,7.0,
962,Updater,Other,467.0,
963,Upstart,Finance,144.0,
964,Urban Sports Club,Fitness,95.0,
965,Utopia Music,Media,0.0,
966,VTEX,Retail,365.0,
967,VanHack,HR,0.0,
968,Vanta,Security,203.0,
969,Varo,Finance,992.0,
970,Varonis,Security,30.0,
971,Vedanta Biosciences,Healthcare,301.0,
972,Vedantu,Education,1168.0,0.0
973,Vee,HR,30.0,0.0
974,Veev,Real Estate,597.0,
975,Venafi,Security,167.0,
976,Vendasta,Marketing,178.0,
977,Vendease,Food,43.0,
978,VerSe Innovation,Media,1700.0,
979,Verbit,Data,569.0,
980,Vesalius Therapeutics,Healthcare,75.0,
981,Vezeeta,Healthcare,71.0,
982,Viamo,Other,0.0,
983,Viant,Marketing,0.0,
984,Viber,Consumer,0.0,
985,VideoAmp,Marketing,456.0,
986,Vimeo,Consumer,450.0,
987,Virgin Hyperloop,Transportation,368.0,
988,Vise,Finance,128.0,
989,Voi,Transportation,1030.0,0.0
990,Volt Bank,Finance,90.0,
991,Volta,Transportation,1150.0,0.0
992,Voly,Food,26.0,0.0
993,Vouch,Finance,159.0,
994,Vox Media,Media,307.0,
995,Voyage SMS,Marketing,10.0,
996,Vroom,Transportation,2600.0,0.0
997,WHOOP,Fitness,404.0,
998,Wahoo Fitness,Fitness,0.0,
999,WanderJaunt,Travel,26.0,
1000,Warby Parker,Consumer,535.0,
1001,Warren,Finance,104.0,
1002,Wave,Finance,292.0,
1003,Wave Sports and Entertainment,Media,65.0,
1004,Wavely,HR,0.0,
1005,Wayfair,Retail,1700.0,
1006,Wayflyer,Marketing,889.0,
1007,WazirX,Crypto,0.0,
1008,WeDoctor,Healthcare,1400.0,
1009,Wealthsimple,Finance,900.0,
1010,Weedmaps,Other,0.0,0.0
1011,Weee!,Food,863.0,
1012,Western Digital,Hardware,900.0,
1013,Westwing,Retail,237.0,
1014,Wheel,Healthcare,215.0,
1015,Whereby,Other,10.0,
1016,Whispir,Other,68.0,
1017,WhiteHat Jr,Education,11.0,
1018,Wildlife Studios,Consumer,260.0,
1019,Willow,Real Estate,0.0,
1020,Wish,Retail,1600.0,
1021,Wistia,Marketing,18.0,
1022,Wix,Marketing,58.0,
1023,Wizeline,Product,62.0,
1024,Wonder,Food,850.0,
1025,WorkRamp,HR,67.0,
1026,Workmotion,HR,76.0,
1027,Workrise,Energy,752.0,
1028,Workstream,HR,58.0,
1029,Woven,HR,11.0,
1030,Xendit,Finance,534.0,
1031,Xentral,Product,94.0,
1032,Xiaohongshu,Consumer,917.0,
1033,Xiaomi,Consumer,7400.0,
1034,Xsight Labs,Other,100.0,
1035,Yabonza,Real Estate,6.0,
1036,Yapily,Finance,69.0,
1037,Yojak,Construction,3.0,
1038,Yotpo,Marketing,436.0,
1039,YourGrocer,Food,2.0,
1040,Zak,Food,29.0,
1041,Zapp,Food,300.0,
1042,Zappos,Retail,62.0,
1043,Zego,Finance,202.0,
1044,ZenBusiness,Other,277.0,
1045,ZenLedger,Crypto,25.0,
1046,Zencity,Other,51.0,
1047,Zendesk,Support,170.0,0.0
1048,Zenius,Education,40.0,0.0
1049,Zenjob,HR,107.0,
1050,Zepto,Finance,25.0,
1051,Zeus Living,Real Estate,151.0,
1052,Zhihu,Consumer,892.0,
1053,Zilch,Finance,389.0,
1054,Zillow,Real Estate,97.0,
1055,Ziroom,Real Estate,2100.0,
1056,Zomato,Food,914.0,
1057,Zoomo,Transportation,105.0,
1058,Zoopla,Real Estate,25.0,
1059,Zulily,Retail,194.0,
1060,Zumper,Real Estate,178.0,
1061,Zuora,Finance,647.0,
1062,Zwift,Fitness,619.0,
1063,Zymergen,Other,1948.0,0.0
1064,Zywave,Finance,0.0,
1065,divvyDOSE,Healthcare,0.0,
1066,eToro,Finance,322.0,
1067,iFit,Fitness,400.0,0.0
1068,iPrice Group,Retail,26.0,
1069,iRobot,Consumer,30.0,
